volcano_number,volcano_name,eruption_number,eruption_category,start_year,start_month,start_day,end_year,end_month,end_day,latitude,longitude
222130,Chyulu Hills,13829,Confirmed Eruption,1470.0,0.0,0.0,,,,-2.68,37.88
284040,Miyakejima,18259,Confirmed Eruption,1469.0,12.0,24.0,,,,34.094,139.526
342060,Atitlan,10634,Confirmed Eruption,1469.0,0.0,0.0,,,,14.583,-91.186
373010,Grimsvotn,12780,Confirmed Eruption,1469.0,0.0,0.0,,,,64.416,-17.316
342160,Suchitan,19889,Uncertain Eruption,1469.0,0.0,0.0,,,,14.4,-89.78
282080,Aira,17050,Confirmed Eruption,1468.0,0.0,0.0,,,,31.593000000000004,130.657
385050,Ascension,22301,Confirmed Eruption,1468.0,,,,,,-7.95,-14.37
357120,Villarrica,21056,Confirmed Eruption,1466.0,,,,,,-39.42,-71.93
357120,Villarrica,21057,Confirmed Eruption,1463.0,,,,,,-39.42,-71.93
263280,Kelut,15929,Confirmed Eruption,1462.0,0.0,0.0,,,,-7.93,112.30799999999999
332060,Haleakala,10295,Confirmed Eruption,1460.0,0.0,0.0,,,,20.708000000000002,-156.25
332010,Kilauea,19872,Confirmed Eruption,1460.0,0.0,0.0,,,,19.421,-155.287
283070,Yakedake,17496,Confirmed Eruption,1460.0,0.0,0.0,,,,36.227,137.58700000000002
290080,Sashiusudake [Baransky],18755,Confirmed Eruption,1460.0,0.0,0.0,,,,45.1,148.019
360120,Pelee,12426,Confirmed Eruption,1460.0,0.0,0.0,,,,14.809000000000001,-61.165
354010,"Misti, El",11763,Confirmed Eruption,1454.0,0.0,0.0,,,,-16.294,-71.40899999999999
274060,Iraya,16893,Confirmed Eruption,1454.0,0.0,0.0,,,,20.469,122.01
357120,Villarrica,21058,Confirmed Eruption,1454.0,,,,,,-39.42,-71.93
600000,Unknown Source,13306,Confirmed Eruption,1452.0,0.0,0.0,,,,0.0,0.0
263280,Kelut,15928,Confirmed Eruption,1451.0,0.0,0.0,,,,-7.93,112.30799999999999
263280,Kelut,15927,Confirmed Eruption,1450.0,0.0,0.0,,,,-7.93,112.30799999999999
273083,Pinatubo,16866,Confirmed Eruption,1450.0,0.0,0.0,,,,15.13,120.35
266030,Soputan,16302,Confirmed Eruption,1450.0,0.0,0.0,,,,1.112,124.73700000000001
222164,Ngozi,14026,Confirmed Eruption,1450.0,0.0,0.0,,,,-8.988999999999999,33.554
213040,Ararat,13535,Uncertain Eruption,1450.0,0.0,0.0,,,,39.7,44.3
242030,Raoul Island,14693,Confirmed Eruption,1450.0,0.0,0.0,,,,-29.27,-177.92
252080,Witori,15019,Confirmed Eruption,1450.0,0.0,0.0,,,,-5.5760000000000005,150.516
252140,Rabaul,15085,Confirmed Eruption,1450.0,0.0,0.0,,,,-4.271,152.203
300130,Karymsky,19152,Confirmed Eruption,1450.0,0.0,0.0,,,,54.049,159.44299999999998
283210,Kurikomayama,17996,Confirmed Eruption,1450.0,0.0,0.0,,,,38.961,140.78799999999998
283240,Iwatesan,17573,Confirmed Eruption,1450.0,0.0,0.0,,,,39.853,141.001
321030,Rainier,20494,Confirmed Eruption,1450.0,0.0,0.0,,,,46.853,-121.76
342080,Acatenango,10652,Confirmed Eruption,1450.0,0.0,0.0,,,,14.501,-90.876
373010,Grimsvotn,12779,Confirmed Eruption,1450.0,0.0,0.0,,,,64.416,-17.316
372030,Katla,12666,Confirmed Eruption,1450.0,0.0,0.0,,,,63.633,-19.083
353020,Wolf,11680,Confirmed Eruption,1450.0,0.0,0.0,,,,0.02,-91.35
357120,Villarrica,21059,Confirmed Eruption,1448.0,,,,,,-39.42,-71.93
211060,Etna,13660,Confirmed Eruption,1447.0,9.0,21.0,,,,37.748000000000005,14.999
211060,Etna,13659,Confirmed Eruption,1446.0,9.0,25.0,,,,37.748000000000005,14.999
211050,Vulcano,13466,Confirmed Eruption,1444.0,2.0,4.0,,,,38.404,14.962
211060,Etna,13658,Confirmed Eruption,1444.0,0.0,0.0,,,,37.748000000000005,14.999
382080,Sete Cidades,13016,Confirmed Eruption,1444.0,0.0,0.0,,,,37.87,-25.78
383030,Tenerife,13107,Uncertain Eruption,1444.0,0.0,0.0,,,,28.271,-16.641
284010,Izu-Oshima,18184,Confirmed Eruption,1442.0,8.0,0.0,1443.0,0.0,0.0,34.724000000000004,139.394
213020,Nemrut Dagi,13912,Confirmed Eruption,1441.0,0.0,0.0,,,,38.654,42.229
382100,Furnas,13041,Confirmed Eruption,1441.0,0.0,0.0,,,,37.77,-25.32
372070,Hekla,12738,Confirmed Eruption,1440.0,0.0,0.0,,,,63.983000000000004,-19.666
372030,Katla,19950,Confirmed Eruption,1440.0,0.0,0.0,,,,63.633,-19.083
360060,Soufriere Guadeloupe,12359,Confirmed Eruption,1440.0,0.0,0.0,,,,16.044,-61.663999999999994
352006,Cayambe,11413,Confirmed Eruption,1440.0,0.0,0.0,,,,0.028999999999999998,-77.986
345033,Arenal,11130,Confirmed Eruption,1440.0,0.0,0.0,,,,10.463,-84.70299999999999
233020,"Fournaise, Piton de la",14217,Confirmed Eruption,1440.0,0.0,0.0,,,,-21.244,55.708
282050,Kuchinoerabujima,16962,Confirmed Eruption,1440.0,0.0,0.0,,,,30.443,130.217
263250,Merapi,15845,Confirmed Eruption,1440.0,0.0,0.0,,,,-7.54,110.446
283070,Yakedake,17495,Confirmed Eruption,1440.0,0.0,0.0,,,,36.227,137.58700000000002
332020,Mauna Loa,10177,Confirmed Eruption,1440.0,0.0,0.0,,,,19.475,-155.608
282110,Asosan,17229,Confirmed Eruption,1438.0,1.0,9.0,1438.0,2.0,18.0,32.884,131.10399999999998
283030,Fujisan,17447,Confirmed Eruption,1435.0,12.0,31.0,,,,35.361,138.72799999999998
282110,Asosan,17228,Confirmed Eruption,1434.0,5.0,10.0,1434.0,5.0,18.0,32.884,131.10399999999998
357120,Villarrica,21060,Confirmed Eruption,1433.0,,,,,,-39.42,-71.93
373010,Grimsvotn,12778,Confirmed Eruption,1430.0,0.0,0.0,,,,64.416,-17.316
382100,Furnas,13040,Confirmed Eruption,1430.0,0.0,0.0,,,,37.77,-25.32
383030,Tenerife,13106,Discredited Eruption,1430.0,0.0,0.0,,,,28.271,-16.641
282060,Kikai,16993,Confirmed Eruption,1430.0,0.0,0.0,,,,30.793000000000003,130.305
257070,Kuwae,15333,Confirmed Eruption,1430.0,0.0,0.0,,,,-16.829,168.53599999999997
300270,Sheveluch,19563,Confirmed Eruption,1430.0,0.0,0.0,,,,56.653,161.36
283110,Asamayama,17682,Uncertain Eruption,1427.0,7.0,7.0,,,,36.406,138.523
283030,Fujisan,17446,Uncertain Eruption,1427.0,6.0,28.0,,,,35.361,138.72799999999998
212050,Nisyros,13893,Confirmed Eruption,1422.0,0.0,0.0,,,,36.586,27.16
371022,Eldey,12502,Confirmed Eruption,1422.0,0.0,0.0,,,,63.733000000000004,-23.0
284010,Izu-Oshima,18183,Confirmed Eruption,1421.0,5.0,14.0,,,,34.724000000000004,139.394
311320,Akutan,19997,Confirmed Eruption,1420.0,0.0,0.0,,,,54.13399999999999,-165.986
332060,Haleakala,10294,Confirmed Eruption,1420.0,0.0,0.0,,,,20.708000000000002,-156.25
245010,Taveuni,14849,Confirmed Eruption,1420.0,0.0,0.0,,,,-16.82,-179.97
357120,Villarrica,21061,Confirmed Eruption,1417.0,,,,,,-39.42,-71.93
284010,Izu-Oshima,18182,Confirmed Eruption,1416.0,9.0,2.0,1417.0,0.0,0.0,34.724000000000004,139.394
372030,Katla,19949,Confirmed Eruption,1416.0,0.0,0.0,,,,63.633,-19.083
284010,Izu-Oshima,18181,Confirmed Eruption,1415.0,5.0,21.0,,,,34.724000000000004,139.394
305060,Changbaishan,19645,Uncertain Eruption,1413.0,0.0,0.0,,,,41.98,128.08
357120,Villarrica,21062,Confirmed Eruption,1413.0,,,,,,-39.42,-71.93
263280,Kelut,15070,Confirmed Eruption,1411.0,0.0,0.0,,,,-7.93,112.30799999999999
283150,Nasudake,17880,Confirmed Eruption,1410.0,3.0,5.0,,,,37.125,139.963
332010,Kilauea,19885,Confirmed Eruption,1410.0,0.0,0.0,1470.0,0.0,0.0,19.421,-155.287
373030,Bardarbunga,12864,Confirmed Eruption,1410.0,0.0,0.0,,,,64.633,-17.516
357120,Villarrica,21063,Confirmed Eruption,1410.0,,,,,,-39.42,-71.93
211060,Etna,13657,Confirmed Eruption,1408.0,11.0,8.0,1408.0,11.0,25.0,37.748000000000005,14.999
283150,Nasudake,17879,Confirmed Eruption,1408.0,2.0,24.0,,,,37.125,139.963
283150,Nasudake,17878,Confirmed Eruption,1404.0,2.0,11.0,,,,37.125,139.963
357120,Villarrica,21064,Confirmed Eruption,1404.0,,,,,,-39.42,-71.93
213020,Nemrut Dagi,13911,Confirmed Eruption,1402.0,0.0,0.0,,,,38.654,42.229
221100,Dubbi,13936,Confirmed Eruption,1400.0,7.0,15.0,,,,13.579,41.809
241030,Taranaki,14451,Confirmed Eruption,1400.0,0.0,0.0,,,,-39.3,174.07
283190,Zaozan [Zaosan],17956,Confirmed Eruption,1400.0,0.0,0.0,,,,38.144,140.44
300140,Maly Semyachik,17634,Confirmed Eruption,1400.0,0.0,0.0,,,,54.135,159.674
300100,Avachinsky,19080,Confirmed Eruption,1400.0,0.0,0.0,,,,53.256,158.836
311110,Kanaga,19710,Confirmed Eruption,1400.0,0.0,0.0,,,,51.923,-177.168
313030,Redoubt,20378,Confirmed Eruption,1400.0,0.0,0.0,,,,60.485,-152.74200000000002
345033,Arenal,11129,Confirmed Eruption,1400.0,0.0,0.0,,,,10.463,-84.70299999999999
382050,Terceira,19960,Confirmed Eruption,1400.0,0.0,0.0,,,,38.73,-27.32
331021,Axial Seamount,20924,Confirmed Eruption,1400.0,,,,,,45.95,-130.0
283150,Nasudake,17877,Confirmed Eruption,1397.0,2.0,17.0,,,,37.125,139.963
383030,Tenerife,13103,Uncertain Eruption,1396.0,0.0,0.0,,,,28.271,-16.641
360150,Soufriere St. Vincent,12444,Confirmed Eruption,1395.0,0.0,0.0,,,,13.33,-61.18
263280,Kelut,15069,Confirmed Eruption,1395.0,0.0,0.0,,,,-7.93,112.30799999999999
357120,Villarrica,21065,Confirmed Eruption,1392.0,,,,,,-39.42,-71.93
373010,Grimsvotn,12777,Confirmed Eruption,1390.0,0.0,0.0,,,,64.416,-17.316
282110,Asosan,17227,Uncertain Eruption,1390.0,0.0,0.0,,,,32.884,131.10399999999998
283260,Akita-Yakeyama,18078,Confirmed Eruption,1390.0,0.0,0.0,,,,39.964,140.757
332020,Mauna Loa,10176,Confirmed Eruption,1390.0,0.0,0.0,,,,19.475,-155.608
372070,Hekla,12737,Confirmed Eruption,1389.0,12.0,1.0,1390.0,0.0,0.0,63.983000000000004,-19.666
282110,Asosan,17226,Uncertain Eruption,1388.0,10.0,16.0,,,,32.884,131.10399999999998
357120,Villarrica,21066,Confirmed Eruption,1388.0,,,,,,-39.42,-71.93
282110,Asosan,17225,Confirmed Eruption,1387.0,6.0,19.0,,,,32.884,131.10399999999998
263280,Kelut,15068,Confirmed Eruption,1385.0,0.0,0.0,,,,-7.93,112.30799999999999
357120,Villarrica,21067,Confirmed Eruption,1384.0,,,,,,-39.42,-71.93
211060,Etna,13656,Confirmed Eruption,1381.0,8.0,6.0,,,,37.748000000000005,14.999
282090,Kirishimayama,17113,Uncertain Eruption,1381.0,0.0,0.0,,,,31.934,130.862
271011,Parker,16693,Confirmed Eruption,1380.0,0.0,0.0,,,,6.1129999999999995,124.89200000000001
263250,Merapi,15844,Confirmed Eruption,1380.0,0.0,0.0,,,,-7.54,110.446
358020,Calbuco,12248,Confirmed Eruption,1380.0,0.0,0.0,,,,-41.33,-72.618
323120,Mono-Inyo Craters,22201,Confirmed Eruption,1380.0,,,,,,37.804,-119.029
282110,Asosan,17224,Confirmed Eruption,1377.0,5.0,6.0,,,,32.884,131.10399999999998
282110,Asosan,17223,Confirmed Eruption,1376.0,6.0,20.0,,,,32.884,131.10399999999998
263280,Kelut,15067,Confirmed Eruption,1376.0,0.0,0.0,,,,-7.93,112.30799999999999
282110,Asosan,17222,Confirmed Eruption,1375.0,12.0,20.0,1376.0,1.0,31.0,32.884,131.10399999999998
266100,Lokon-Empung,16441,Confirmed Eruption,1375.0,0.0,0.0,,,,1.358,124.792
263200,Dieng Volcanic Complex,15770,Confirmed Eruption,1375.0,0.0,0.0,,,,-7.2,109.87899999999999
375010,Kolbeinsey Ridge,12961,Confirmed Eruption,1372.0,0.0,0.0,,,,66.67,-18.5
373010,Grimsvotn,12776,Confirmed Eruption,1370.0,0.0,0.0,,,,64.416,-17.316
360060,Soufriere Guadeloupe,12358,Confirmed Eruption,1370.0,0.0,0.0,,,,16.044,-61.663999999999994
360120,Pelee,12425,Confirmed Eruption,1370.0,0.0,0.0,,,,14.809000000000001,-61.165
332020,Mauna Loa,10175,Confirmed Eruption,1370.0,0.0,0.0,,,,19.475,-155.608
312090,Aniakchak,20189,Confirmed Eruption,1370.0,0.0,0.0,,,,56.88,-158.17
282110,Asosan,17221,Uncertain Eruption,1369.0,0.0,0.0,,,,32.884,131.10399999999998
373010,Grimsvotn,12775,Confirmed Eruption,1369.0,0.0,0.0,,,,64.416,-17.316
341090,Popocatepetl,10517,Uncertain Eruption,1363.0,0.0,0.0,,,,19.023,-98.62200000000001
374010,Oraefajokull,12958,Confirmed Eruption,1362.0,6.0,5.0,1362.0,10.0,15.0,64.05,-16.633
283090,Niigata-Yakeyama,17538,Confirmed Eruption,1361.0,0.0,0.0,,,,36.921,138.036
341120,"Chichon, El",10608,Confirmed Eruption,1360.0,0.0,0.0,,,,17.36,-93.228
342110,Pacaya,10738,Confirmed Eruption,1360.0,0.0,0.0,,,,14.382,-90.601
332060,Haleakala,10293,Confirmed Eruption,1360.0,0.0,0.0,,,,20.708000000000002,-156.25
332020,Mauna Loa,10174,Confirmed Eruption,1360.0,0.0,0.0,,,,19.475,-155.608
313030,Redoubt,20377,Confirmed Eruption,1360.0,0.0,0.0,,,,60.485,-152.74200000000002
241140,Healy,14677,Confirmed Eruption,1360.0,0.0,0.0,,,,-35.004,178.97299999999998
372030,Katla,19948,Confirmed Eruption,1357.0,0.0,0.0,,,,63.633,-19.083
373010,Grimsvotn,12774,Confirmed Eruption,1354.0,0.0,0.0,,,,64.416,-17.316
341090,Popocatepetl,10516,Confirmed Eruption,1354.0,0.0,0.0,,,,19.023,-98.62200000000001
341100,"Orizaba, Pico de",10574,Uncertain Eruption,1351.0,0.0,0.0,,,,19.03,-97.27
332060,Haleakala,10292,Confirmed Eruption,1350.0,0.0,0.0,,,,20.708000000000002,-156.25
323120,Mono-Inyo Craters,20673,Confirmed Eruption,1350.0,0.0,0.0,,,,37.804,-119.029
283190,Zaozan [Zaosan],17955,Uncertain Eruption,1350.0,0.0,0.0,,,,38.144,140.44
300010,Kambalny,18894,Confirmed Eruption,1350.0,0.0,0.0,,,,51.306000000000004,156.875
300122,Kostakan,19114,Confirmed Eruption,1350.0,0.0,0.0,,,,53.83,158.05
300180,Kikhpinych,19213,Confirmed Eruption,1350.0,0.0,0.0,,,,54.489,160.251
300190,Krasheninnikov,19244,Confirmed Eruption,1350.0,0.0,0.0,,,,54.596000000000004,160.27
290320,Nemo Peak,17631,Confirmed Eruption,1350.0,0.0,0.0,,,,49.57,154.808
285082,Rausudake,18718,Confirmed Eruption,1350.0,0.0,0.0,,,,44.076,145.122
285011,Esan,18550,Confirmed Eruption,1350.0,0.0,0.0,,,,41.805,141.166
245010,Taveuni,14848,Confirmed Eruption,1350.0,0.0,0.0,,,,-16.82,-179.97
244040,Savai'i,14812,Confirmed Eruption,1350.0,0.0,0.0,,,,-13.612,-172.525
253060,Dawson Strait Group,15109,Confirmed Eruption,1350.0,0.0,0.0,,,,-9.62,150.88
211060,Etna,13655,Confirmed Eruption,1350.0,0.0,0.0,,,,37.748000000000005,14.999
222120,"Lengai, Ol Doinyo",14001,Confirmed Eruption,1350.0,0.0,0.0,,,,-2.764,35.914
241020,Auckland Volcanic Field,14419,Confirmed Eruption,1350.0,0.0,0.0,,,,-36.9,174.87
273060,San Pablo Volcanic Field,16825,Confirmed Eruption,1350.0,0.0,0.0,,,,14.12,121.3
373010,Grimsvotn,12773,Confirmed Eruption,1350.0,0.0,0.0,,,,64.416,-17.316
373030,Bardarbunga,12863,Confirmed Eruption,1350.0,0.0,0.0,,,,64.633,-17.516
376010,Jan Mayen,12965,Confirmed Eruption,1350.0,0.0,0.0,,,,71.082,-8.155
354010,"Misti, El",11762,Confirmed Eruption,1350.0,0.0,0.0,,,,-16.294,-71.40899999999999
354006,Sabancaya,11744,Confirmed Eruption,1350.0,0.0,0.0,,,,-15.787,-71.857
351020,"Ruiz, Nevado del",11276,Confirmed Eruption,1350.0,0.0,0.0,,,,4.8919999999999995,-75.324
345070,Turrialba,11239,Confirmed Eruption,1350.0,0.0,0.0,,,,10.025,-83.76700000000001
353050,"Negra, Sierra",11701,Confirmed Eruption,1350.0,0.0,0.0,,,,-0.83,-91.17
352080,Tungurahua,11624,Confirmed Eruption,1350.0,0.0,0.0,,,,-1.4669999999999999,-78.442
352050,Cotopaxi,11537,Confirmed Eruption,1350.0,0.0,0.0,,,,-0.677,-78.436
211020,Vesuvius,13328,Uncertain Eruption,1347.0,0.0,0.0,,,,40.821,14.425999999999998
282110,Asosan,17220,Uncertain Eruption,1346.0,0.0,0.0,,,,32.884,131.10399999999998
341090,Popocatepetl,10515,Confirmed Eruption,1345.0,0.0,0.0,1347.0,0.0,0.0,19.023,-98.62200000000001
282110,Asosan,17219,Confirmed Eruption,1343.0,0.0,0.0,,,,32.884,131.10399999999998
372070,Hekla,12736,Confirmed Eruption,1341.0,5.0,19.0,,,,63.983000000000004,-19.666
373010,Grimsvotn,12772,Confirmed Eruption,1341.0,5.0,0.0,,,,64.416,-17.316
383030,Tenerife,13102,Uncertain Eruption,1341.0,0.0,0.0,,,,28.271,-16.641
371040,Brennisteinsfjoll,12515,Confirmed Eruption,1341.0,0.0,0.0,,,,63.933,-21.783
282110,Asosan,17218,Confirmed Eruption,1340.0,2.0,3.0,1340.0,2.0,25.0,32.884,131.10399999999998
282060,Kikai,16992,Confirmed Eruption,1340.0,0.0,0.0,,,,30.793000000000003,130.305
233020,"Fournaise, Piton de la",14216,Confirmed Eruption,1340.0,0.0,0.0,,,,-21.244,55.708
241030,Taranaki,14450,Confirmed Eruption,1340.0,0.0,0.0,,,,-39.3,174.07
332010,Kilauea,19884,Confirmed Eruption,1340.0,0.0,0.0,,,,19.421,-155.287
284170,Pagan,18503,Confirmed Eruption,1340.0,0.0,0.0,,,,18.13,145.8
283280,Hakkodasan,18134,Confirmed Eruption,1340.0,0.0,0.0,,,,40.659,140.877
371030,Krysuvik,19929,Confirmed Eruption,1340.0,0.0,0.0,,,,63.883,-22.083000000000002
360120,Pelee,12424,Confirmed Eruption,1340.0,0.0,0.0,,,,14.809000000000001,-61.165
360060,Soufriere Guadeloupe,12357,Confirmed Eruption,1340.0,0.0,0.0,,,,16.044,-61.663999999999994
346010,Baru,11255,Confirmed Eruption,1340.0,0.0,0.0,,,,8.808,-82.54299999999999
371022,Eldey,12501,Confirmed Eruption,1340.0,0.0,0.0,,,,63.733000000000004,-23.0
284010,Izu-Oshima,18180,Confirmed Eruption,1338.0,9.0,15.0,1338.0,11.0,15.0,34.724000000000004,139.394
282110,Asosan,17217,Confirmed Eruption,1335.0,2.0,7.0,1335.0,3.0,26.0,32.884,131.10399999999998
263280,Kelut,10423,Confirmed Eruption,1334.0,0.0,0.0,,,,-7.93,112.30799999999999
211060,Etna,13654,Discredited Eruption,1334.0,0.0,0.0,,,,37.748000000000005,14.999
211060,Etna,13653,Confirmed Eruption,1333.0,0.0,0.0,,,,37.748000000000005,14.999
373010,Grimsvotn,12771,Confirmed Eruption,1332.0,11.0,0.0,,,,64.416,-17.316
282110,Asosan,17216,Confirmed Eruption,1331.0,12.0,0.0,1333.0,6.0,0.0,32.884,131.10399999999998
282110,Asosan,17215,Confirmed Eruption,1331.0,4.0,0.0,1331.0,4.0,0.0,32.884,131.10399999999998
283190,Zaozan [Zaosan],17954,Uncertain Eruption,1331.0,0.0,0.0,1333.0,0.0,0.0,38.144,140.44
283180,Azumayama,17924,Confirmed Eruption,1331.0,0.0,0.0,,,,37.735,140.244
300070,Gorely,19011,Confirmed Eruption,1330.0,0.0,0.0,,,,52.559,158.03
320100,Tseax River Cone,20440,Confirmed Eruption,1330.0,0.0,0.0,,,,55.12,-128.9
351012,"Bravo, Cerro",11264,Confirmed Eruption,1330.0,0.0,0.0,,,,5.091,-75.293
211060,Etna,13652,Confirmed Eruption,1329.0,6.0,28.0,1329.0,8.0,4.0,37.748000000000005,14.999
360150,Soufriere St. Vincent,12443,Confirmed Eruption,1325.0,0.0,0.0,,,,13.33,-61.18
371030,Krysuvik,19928,Confirmed Eruption,1325.0,0.0,0.0,,,,63.883,-22.083000000000002
282110,Asosan,17214,Confirmed Eruption,1324.0,9.0,7.0,,,,32.884,131.10399999999998
211060,Etna,13651,Discredited Eruption,1321.0,0.0,0.0,1328.0,0.0,0.0,37.748000000000005,14.999
262000,Krakatau,15586,Confirmed Eruption,1320.0,0.0,0.0,,,,-6.102,105.42299999999999
285080,Kussharo,18725,Confirmed Eruption,1320.0,0.0,0.0,,,,43.615,144.42700000000002
372030,Katla,19947,Confirmed Eruption,1311.0,1.0,18.0,,,,63.633,-19.083
263280,Kelut,10422,Confirmed Eruption,1311.0,0.0,0.0,,,,-7.93,112.30799999999999
241050,Okataina,14505,Confirmed Eruption,1310.0,0.0,0.0,1315.0,0.0,0.0,-38.12,176.5
244040,Savai'i,14811,Confirmed Eruption,1310.0,0.0,0.0,,,,-13.612,-172.525
332020,Mauna Loa,10173,Confirmed Eruption,1310.0,0.0,0.0,,,,19.475,-155.608
373010,Grimsvotn,12770,Confirmed Eruption,1310.0,0.0,0.0,,,,64.416,-17.316
358010,Osorno,12225,Confirmed Eruption,1310.0,0.0,0.0,,,,-41.105,-72.49600000000001
284010,Izu-Oshima,18179,Confirmed Eruption,1307.0,0.0,0.0,,,,34.724000000000004,139.394
282110,Asosan,17213,Confirmed Eruption,1305.0,5.0,2.0,,,,32.884,131.10399999999998
211030,Ischia,13393,Confirmed Eruption,1302.0,1.0,18.0,1302.0,3.0,0.0,40.73,13.897
372070,Hekla,12735,Confirmed Eruption,1300.0,7.0,11.0,1301.0,7.0,0.0,63.983000000000004,-19.666
373080,Krafla,12940,Confirmed Eruption,1300.0,0.0,0.0,,,,65.715,-16.727999999999998
373060,Askja,12907,Confirmed Eruption,1300.0,0.0,0.0,,,,65.033,-16.783
222051,Emuruangogolak,13980,Confirmed Eruption,1300.0,0.0,0.0,,,,1.5,36.33
241030,Taranaki,14449,Confirmed Eruption,1300.0,0.0,0.0,,,,-39.3,174.07
263250,Merapi,15843,Confirmed Eruption,1300.0,0.0,0.0,,,,-7.54,110.446
283240,Iwatesan,17572,Confirmed Eruption,1300.0,0.0,0.0,,,,39.853,141.001
300060,Mutnovsky,18955,Confirmed Eruption,1300.0,0.0,0.0,,,,52.449,158.196
321020,Glacier Peak,20473,Uncertain Eruption,1300.0,0.0,0.0,,,,48.111999999999995,-121.113
300280,Ichinsky,19593,Confirmed Eruption,1300.0,0.0,0.0,,,,55.678000000000004,157.718
331021,Axial Seamount,20925,Confirmed Eruption,1300.0,,,,,,45.95,-130.0
231070,"Rahat, Harrat",14155,Uncertain Eruption,1292.0,0.0,0.0,,,,23.08,39.78
211030,Ischia,13392,Confirmed Eruption,1290.0,0.0,0.0,,,,40.73,13.897
271020,Matutum,16697,Confirmed Eruption,1290.0,0.0,0.0,,,,6.37,125.07
327050,Black Rock Desert,20701,Confirmed Eruption,1290.0,0.0,0.0,,,,38.97,-112.5
290010,Tomariyama [Golovnin],18734,Confirmed Eruption,1290.0,0.0,0.0,,,,43.843999999999994,145.504
373010,Grimsvotn,12769,Confirmed Eruption,1290.0,0.0,0.0,,,,64.416,-17.316
373030,Bardarbunga,12862,Confirmed Eruption,1290.0,0.0,0.0,,,,64.633,-17.516
352006,Cayambe,11412,Confirmed Eruption,1290.0,0.0,0.0,,,,0.028999999999999998,-77.986
282110,Asosan,17212,Confirmed Eruption,1286.0,8.0,30.0,,,,32.884,131.10399999999998
211060,Etna,13650,Confirmed Eruption,1284.0,0.0,0.0,1285.0,1.0,0.0,37.748000000000005,14.999
283110,Asamayama,17681,Uncertain Eruption,1281.0,7.0,3.0,,,,36.406,138.523
282110,Asosan,17211,Confirmed Eruption,1281.0,7.0,0.0,1281.0,8.0,0.0,32.884,131.10399999999998
352060,Quilotoa,11597,Confirmed Eruption,1280.0,0.0,0.0,,,,-0.85,-78.9
345040,Poas,11143,Confirmed Eruption,1280.0,0.0,0.0,,,,10.2,-84.23299999999999
312090,Aniakchak,22139,Confirmed Eruption,1280.0,,,,,,56.88,-158.17
600000,Unknown Source,13305,Confirmed Eruption,1279.0,0.0,0.0,,,,0.0,0.0
282110,Asosan,17210,Confirmed Eruption,1274.0,0.0,0.0,,,,32.884,131.10399999999998
282110,Asosan,17209,Confirmed Eruption,1273.0,8.0,0.0,,,,32.884,131.10399999999998
282110,Asosan,17208,Confirmed Eruption,1272.0,11.0,29.0,,,,32.884,131.10399999999998
282110,Asosan,17207,Confirmed Eruption,1272.0,4.0,16.0,,,,32.884,131.10399999999998
282110,Asosan,17206,Confirmed Eruption,1271.0,1.0,5.0,,,,32.884,131.10399999999998
211020,Vesuvius,13327,Uncertain Eruption,1270.0,0.0,0.0,,,,40.821,14.425999999999998
341062,Jocotitlan,10478,Confirmed Eruption,1270.0,0.0,0.0,,,,19.73,-99.758
283070,Yakedake,17494,Confirmed Eruption,1270.0,0.0,0.0,,,,36.227,137.58700000000002
373030,Bardarbunga,12861,Confirmed Eruption,1270.0,0.0,0.0,,,,64.633,-17.516
373010,Grimsvotn,12768,Confirmed Eruption,1270.0,0.0,0.0,,,,64.416,-17.316
352006,Cayambe,11411,Confirmed Eruption,1270.0,0.0,0.0,,,,0.028999999999999998,-77.986
360110,"Plat Pays, Morne",12380,Confirmed Eruption,1270.0,0.0,0.0,,,,15.255,-61.341
282110,Asosan,17205,Confirmed Eruption,1269.0,8.0,0.0,,,,32.884,131.10399999999998
600000,Unknown Source,13304,Confirmed Eruption,1269.0,0.0,0.0,,,,0.0,0.0
282110,Asosan,17204,Confirmed Eruption,1265.0,12.0,1.0,,,,32.884,131.10399999999998
372030,Katla,19946,Confirmed Eruption,1262.0,0.0,0.0,,,,63.633,-19.083
360120,Pelee,12423,Confirmed Eruption,1260.0,0.0,0.0,,,,14.809000000000001,-61.165
352050,Cotopaxi,11535,Confirmed Eruption,1260.0,0.0,0.0,,,,-0.677,-78.436
341100,"Orizaba, Pico de",10573,Confirmed Eruption,1260.0,0.0,0.0,,,,19.03,-97.27
323150,Mammoth Mountain,20679,Confirmed Eruption,1260.0,0.0,0.0,,,,37.631,-119.03200000000001
331021,Axial Seamount,20926,Confirmed Eruption,1260.0,,,,,,45.95,-130.0
600000,Unknown Source,13303,Confirmed Eruption,1259.0,0.0,0.0,,,,0.0,0.0
264030,Rinjani,20843,Confirmed Eruption,1257.0,7.0,1.0,,,,-8.42,116.47
231070,"Rahat, Harrat",14154,Confirmed Eruption,1256.0,6.0,5.0,1256.0,7.0,27.0,23.08,39.78
231160,"Sawad, Harra Es-",14160,Confirmed Eruption,1253.0,0.0,0.0,,,,13.58,46.12
283130,Akagisan,17848,Uncertain Eruption,1251.0,5.0,18.0,,,,36.56,139.19299999999998
285070,Akan,18682,Confirmed Eruption,1250.0,0.0,0.0,,,,43.38399999999999,144.013
285050,Tokachidake,18642,Confirmed Eruption,1250.0,0.0,0.0,,,,43.418,142.686
